time stamp,severity,code,description
2022-04-05 15:15:22,WARNING,00300,Last listed coil = 18025561-03 don't match with last produced coil = 18025881-04 - invalid record
2022-04-05 15:15:22,WARNING,00300,Last listed coil = 18137821-06 don't match with last produced coil = 18138301-07 - invalid record
2022-04-05 15:15:22,WARNING,00300,Last listed coil = 17171801-01 don't match with last produced coil = 17172041-07 - invalid record
2022-04-05 15:15:22,WARNING,00300,Last listed coil = 18102481-05 don't match with last produced coil = 18102501-06 - invalid record
2022-04-05 15:15:22,WARNING,00300,Last listed coil = 18023721-06 don't match with last produced coil = 18023881-06 - invalid record
2022-04-05 15:15:22,WARNING,00300,Last listed coil = 18057641-03 don't match with last produced coil = 18057741-06 - invalid record
2022-04-05 15:15:22,WARNING,00300,Last listed coil = 18028921-01 don't match with last produced coil = 18028961-06 - invalid record
2022-04-05 15:15:22,WARNING,00300,Last listed coil = 18020281-06 don't match with last produced coil = 18020581-05 - invalid record
2022-04-05 15:15:22,WARNING,00300,Last listed coil = 18016161-04 don't match with last produced coil = 18016321-04 - invalid record
2022-04-05 15:15:22,WARNING,00300,Last listed coil = 18021561-07 don't match with last produced coil = 18022041-07 - invalid record
2022-04-05 15:15:23,WARNING,00300,Last listed coil = 18012501-01 don't match with last produced coil = 18012501-05 - invalid record
2022-04-05 15:15:23,WARNING,00300,Last listed coil = 18130101-01 don't match with last produced coil = 18130321-07 - invalid record
2022-04-05 15:15:23,WARNING,00300,Last listed coil = 18027161-05 don't match with last produced coil = 18027381-06 - invalid record
2022-04-05 15:15:23,WARNING,00300,Last listed coil = 18095821-05 don't match with last produced coil = 18096221-07 - invalid record
2022-04-05 15:15:23,WARNING,00300,Last listed coil = 18141481-03 don't match with last produced coil = 18142001-06 - invalid record
2022-04-05 15:15:23,WARNING,00300,Last listed coil = 18078961-06 don't match with last produced coil = 18079121-07 - invalid record
2022-04-05 15:15:23,WARNING,00300,Last listed coil = 18168841-05 don't match with last produced coil = 18168841-06 - invalid record
2022-04-05 15:15:23,WARNING,00300,Last listed coil = 18074941-04 don't match with last produced coil = 18075361-06 - invalid record
2022-04-05 15:15:23,WARNING,00300,Last listed coil = 18027721-07 don't match with last produced coil = 18027961-01 - invalid record
2022-04-05 15:15:23,WARNING,00300,Last listed coil = 18047181-02 don't match with last produced coil = 18047521-03 - invalid record
2022-04-05 15:15:24,WARNING,00300,Last listed coil = 18080981-01 don't match with last produced coil = 18081361-06 - invalid record
2022-04-05 15:15:24,WARNING,00300,Last listed coil = 18097781-01 don't match with last produced coil = 18097801-05 - invalid record
2022-04-05 15:15:24,WARNING,00300,Last listed coil = 18137821-06 don't match with last produced coil = 18138301-07 - invalid record
2022-04-05 15:15:24,WARNING,00300,Last listed coil = 18179161-01 don't match with last produced coil = 18179841-08 - invalid record
2022-04-05 15:15:24,WARNING,00300,Last listed coil = 18043721-03 don't match with last produced coil = 18044461-04 - invalid record
2022-04-05 15:15:24,WARNING,00300,Last listed coil = 18009541-07 don't match with last produced coil = 18009681-07 - invalid record
2022-04-05 15:15:24,WARNING,00300,Last listed coil = 18071601-03 don't match with last produced coil = 18071621-08 - invalid record
2022-04-05 15:15:24,WARNING,00300,Last listed coil = 18106761-02 don't match with last produced coil = 18106841-07 - invalid record
2022-04-05 15:15:24,WARNING,00300,Last listed coil = 18043721-03 don't match with last produced coil = 18044461-04 - invalid record
2022-04-05 15:15:24,WARNING,00300,Last listed coil = 18016561-04 don't match with last produced coil = 18016981-06 - invalid record
2022-04-05 15:15:24,WARNING,00300,Last listed coil = 18021241-05 don't match with last produced coil = 18021461-01 - invalid record
2022-04-05 15:15:24,WARNING,00300,Last listed coil = 18114981-04 don't match with last produced coil = 18115181-07 - invalid record
2022-04-05 15:15:24,WARNING,00300,Last listed coil = 18020781-01 don't match with last produced coil = 18021061-08 - invalid record
2022-04-05 15:15:24,WARNING,00300,Last listed coil = 18065101-04 don't match with last produced coil = 18065521-07 - invalid record
2022-04-05 15:15:24,WARNING,00300,Last listed coil = 18041041-04 don't match with last produced coil = 18041741-06 - invalid record
2022-04-05 15:15:24,WARNING,00300,Last listed coil = 18073001-03 don't match with last produced coil = 18073261-07 - invalid record
2022-04-05 15:15:24,WARNING,00300,Last listed coil = 18130101-01 don't match with last produced coil = 18130321-07 - invalid record
2022-04-05 15:15:25,WARNING,00300,Last listed coil = 18024901-04 don't match with last produced coil = 18025041-06 - invalid record
2022-04-05 15:15:25,WARNING,00300,Last listed coil = 18064881-03 don't match with last produced coil = 18064901-06 - invalid record
2022-04-05 15:15:25,WARNING,00300,Last listed coil = 18084941-02 don't match with last produced coil = 18085141-10 - invalid record
2022-04-05 15:15:25,WARNING,00300,Last listed coil = 18065581-06 don't match with last produced coil = 18066061-06 - invalid record
2022-04-05 15:15:25,WARNING,00300,Last listed coil = 18096981-05 don't match with last produced coil = 18097081-05 - invalid record
2022-04-05 15:15:25,WARNING,00300,Last listed coil = 18087981-07 don't match with last produced coil = 18088001-05 - invalid record
2022-04-05 15:15:25,WARNING,00300,Last listed coil = 18193841-01 don't match with last produced coil = 18194281-04 - invalid record
2022-04-05 15:15:25,WARNING,00300,Last listed coil = 18193001-04 don't match with last produced coil = 18193081-07 - invalid record
2022-04-05 15:15:25,WARNING,00300,Last listed coil = 18070981-02 don't match with last produced coil = 18071041-07 - invalid record
